,Video Views,Creator Gender,Language of the Video,Video Description,Video Quality,Duration,Premiered or Not,Total Channel Subcribers,Total Chanel Views,No of Likes,Hashtags,No of Videos the Channel,Community Engagement (Posts per week)
731,2003296,Male,Tamil,Yes,Medium,medium,No,0.012712865112180255,0.007869773292095353,0.002489795918367347,0.0,0.0006166681349241308,0.011730205278592375
732,1299906,Male,English,Yes,Medium,medium,Yes,0.007372104359932989,0.0018841780968582274,0.0008512857142857144,0.17857142857142855,0.0004047628684830202,0.02346041055718475
733,1157701,Male,English,Yes,Medium,medium,No,0.007372104359932989,0.0018841780968582274,0.0010356938775510204,0.10714285714285714,0.0004047628684830202,0.020527859237536656
734,21206268,Male,Hindi,Yes,Medium,long,Yes,0.005930426610860107,0.0034386842869402485,0.001,0.0,0.009045259631570553,0.0
735,20200,Male,Hindi,Yes,Medium,short,No,0.00018239189449975235,0.000211167454631757,5.795918367346939e-06,0.03571428571428571,0.0011880980669001593,0.011730205278592375
736,1073713,Male,English,Yes,Medium,long,No,0.004161094827907025,0.006250732366761092,0.0008571428571428572,0.0,0.0011904790249500593,0.002932551319648094
737,1641054,Male,English,Yes,Medium,long,Yes,0.007372104359932989,0.0018841780968582274,0.001111530612244898,0.03571428571428571,0.0004047628684830202,0.02346041055718475
738,1140685,Org,English,Yes,Medium,medium,No,0.009206966949662112,2.000888487962247e-06,0.0002653061224489796,0.03571428571428571,0.0006142871768742307,0.005865102639296188
739,925319379,Male,Hindi,Yes,Medium,short,Yes,0.17431183462189506,0.3567384537736523,0.1306122448979592,0.0,0.00761668480163048,0.04105571847507331
740,1536609,Male,Tamil,Yes,High,medium,No,0.007437635166709029,0.003754950548418004,0.002653061224489796,0.0,0.00026666730158881333,0.0
741,1291717,Male,English,Yes,Medium,long,Yes,0.007372104359932989,0.0018841780968582274,0.000976204081632653,0.2857142857142857,0.0004047628684830202,0.02346041055718475
742,71958363,Male,Hindi,Yes,Medium,medium,No,0.023525448230226866,0.00866268947000186,0.03877551020408163,0.0,0.000280953049888214,0.005865102639296188
743,1324690,Male,English,Yes,Medium,long,Yes,0.001284292410438866,0.0002934955716922396,0.0010408163265306122,0.0,0.00045476298753092275,0.0
744,10268006,Org,English,Yes,Medium,short,No,0.004783637492279406,0.008567811202111591,0.007346938775510205,0.0,0.004283343531770314,0.0
745,685763,Male,Tamil,No,Medium,medium,No,0.004357687248235145,0.0027768800460192195,0.0006122448979591838,0.0,0.000578572806125729,0.002932551319648094
746,2497931,Org,Hindi,No,Medium,short,No,0.0002354718479883448,0.00019809374823331845,0.0006938775510204082,0.10714285714285714,0.0002619053854890131,0.00879765395894428
747,19777,Female,English,Yes,High,long,No,0.0005634535359024254,0.0005092045622626325,4.285714285714286e-06,0.0,0.0009095259750618454,0.005865102639296188
748,40,Male,English,Yes,Medium,short,No,9.501966982525809e-07,3.907548437573002e-08,2.0408163265306123e-08,0.0,0.00015476227324350773,0.0
749,46778274,Male,English,Yes,Medium,long,Yes,0.008846547512393891,0.033536541469698436,0.008122448979591837,0.0,0.0030928645068202545,0.002932551319648094
750,24807,Female,English,Yes,Medium,short,No,0.00328625855744689,0.0011456052366199492,2.8571428571428574e-05,0.03571428571428571,0.0014809559070378738,0.0
751,18431248,Org,Hindi,No,Medium,long,Yes,0.005275118543099706,0.0031155425297157632,0.0010204081632653062,0.0,0.015950037976280897,0.0
752,26964796,Male,English,Yes,Medium,long,No,0.023296090406510726,0.0604755939833193,0.012244897959183675,0.0,0.4285700680239715,0.01759530791788856
753,130252161,Male,Hindi,Yes,Medium,medium,No,0.058977614696064544,0.06470409374207348,0.020408163265306124,0.0,0.0005047631065788252,0.0
754,995293,Male,Hindi,Yes,Medium,medium,No,0.023918633070883107,0.0034734093347676583,5.714285714285715e-05,0.10714285714285714,0.0011880980669001593,0.005865102639296188
755,17579589,Male,English,Yes,Medium,medium,No,0.011500545186823514,0.0036096426067930344,0.010204081632653062,0.0,0.0009476213038602473,0.0
756,1535947,Male,Malayalam,Yes,Medium,short,No,0.0053734147532637664,0.01723655909179261,0.00024489795918367346,0.07142857142857142,0.03095007369065165,0.0
757,1778224,Org,Telugu,Yes,Medium,short,Yes,0.04226725896817433,0.10510614628448199,4.102040816326531e-06,0.0,0.0010857168707544542,0.0
758,959141,Org,Hindi,No,Medium,short,No,0.0013793120802641243,0.0005130986195222367,0.0007755102040816326,0.10714285714285714,0.0012785744727963637,0.011730205278592375
759,12757453,Male,English,Yes,Medium,short,No,0.0007207274721649215,0.0040263970056288725,0.004204081632653061,0.0,0.0006095252607744305,0.0
760,578539,Org,English,Yes,High,medium,No,0.002286913754112279,0.0012569844594300464,0.00022448979591836734,0.03571428571428571,0.0003142864625868157,0.005865102639296188
761,280543,Male,Hindi,Yes,Medium,medium,No,0.014777085525625518,0.007624980775006735,0.0007142857142857143,0.0,0.002057147755113703,0.002932551319648094
762,13658451,Male,English,Yes,Medium,medium,No,0.00019058324534675734,0.00035694125432125925,0.0015306122448979593,0.0,1.4285748299400715e-05,0.0
763,16370,Male,Hindi,Yes,Medium,long,No,0.00043566846268914725,0.00013586473218865744,1.4612244897959185e-05,0.03571428571428571,0.00029285784013771465,0.002932551319648094
764,10563,Org,English,Yes,Medium,long,No,1.3322413017568946e-05,4.4884380174698105e-06,0.0001919795918367347,0.0,0.000561906099776428,0.011730205278592375
765,456281,Male,English,Yes,Medium,long,No,0.034403562155049514,0.018343906325538763,0.00046938775510204083,0.07142857142857142,0.00621668146828921,0.06744868035190615
766,9641706,Male,English,Yes,High,long,No,0.03833541056161192,0.027294544605720852,0.007183673469387755,0.0,0.0034500082143052724,0.0
767,1059821,Male,English,Yes,High,long,No,0.008158474041245471,0.0016834718833698568,0.0008571428571428572,0.10714285714285714,0.0007547637018183377,0.0
768,91570,Male,Tamil,Yes,High,long,No,0.0014317367256849564,0.000571642363024169,0.00010204081632653062,0.0,0.0010738120805049536,0.005865102639296188
769,31110511,Org,English,Yes,Medium,long,No,0.02771941986389343,0.018377680545900027,0.020408163265306124,0.10714285714285714,0.0002738101757385137,0.0
770,144271,Male,Hindi,Yes,Medium,short,No,0.0016479883880458886,0.003817257827275379,0.00010816326530612245,0.03571428571428571,0.004759535141750338,0.005865102639296188
771,429759848,Org,English,Yes,Medium,short,No,0.19069453631590508,0.2085222914168136,0.06122448979591837,0.0,0.0007119064569201356,0.002932551319648094
772,600027,Male,Tamil,Yes,Medium,medium,No,0.001199102361630014,0.00046444343413453777,0.0007346938775510205,0.0,0.00029047688208781454,0.002932551319648094
773,83827880,Male,English,Yes,High,medium,No,0.04685441544249713,0.03573285315168096,0.02448979591836735,0.0,0.0016071466836825802,0.002932551319648094
774,1648058,Male,English,Yes,Medium,long,Yes,0.007372104359932989,0.0018841780968582274,0.0011173877551020409,0.21428571428571427,0.0004047628684830202,0.02346041055718475
775,33554670,Male,Hindi,Yes,Medium,short,No,0.05635638242502294,0.08964662198904878,0.03877551020408163,0.0,0.002378577091850219,0.0
776,1677745,Male,Hindi,Yes,Medium,medium,No,0.014777085525625518,0.007624980775006735,0.005326530612244898,0.0,0.002057147755113703,0.002932551319648094
777,18858879,Male,English,Yes,Medium,short,No,0.009206966949662112,0.01622619117069305,0.0026938775510204085,0.0,0.03333103174055176,0.00879765395894428
778,7594886,Male,Hindi,Yes,High,medium,No,0.04030133476489312,0.026253255184326883,0.005955938775510205,0.14285714285714285,0.007935733180317097,0.002932551319648094
779,7144006,Male,Hindi,Yes,Medium,long,No,0.058977614696064544,0.024646147492506112,0.00842857142857143,0.0,0.0008333353174650416,0.0
780,1076966242,Org,Italian,Yes,Medium,short,No,0.034731216188929714,0.053128604145082844,0.18571428571428572,0.10714285714285714,0.0048952497505946446,0.002932551319648094
781,349258,Org,English,Yes,Medium,long,No,0.014416666088357297,0.016788988451811513,0.00013877551020408165,0.0,0.0031928647449160595,0.005865102639296188
782,21613155,Org,English,Yes,Medium,short,No,0.012286914868135995,0.01250838138784709,0.0031020408163265306,0.07142857142857142,0.007892875935418896,0.05278592375366569
783,680343,Org,English,Yes,Medium,short,No,0.006421907661680408,0.07247477146598703,0.00040816326530612246,0.0,0.019190521882194958,0.0
784,2375852,Org,English,Yes,Medium,short,No,0.00036686111557430513,0.0004584767265045739,0.00032653061224489796,1.0,0.0014904797392374745,0.005865102639296188
785,17896362,Male,English,Yes,Medium,short,No,0.0011073592321435579,0.000618785473961728,0.004224489795918367,0.0,4.047628684830202e-05,0.0
786,7556481,Male,English,Yes,Medium,medium,No,0.002142745979204991,0.00427167888199463,0.0033265306122448983,0.0,0.0021666718254091085,0.005865102639296188
787,92521774,Org,English,Yes,Medium,short,No,0.00035047841388029515,0.00019322422987484196,0.0003877551020408163,0.0,0.00025476251133931275,0.002932551319648094
788,781311,Male,Hindi,Yes,Medium,medium,No,0.07011785184799135,0.005235052975885493,0.0007755102040816326,0.10714285714285714,0.002176195657608709,0.011730205278592375
789,442594,Male,Hindi,Yes,Medium,long,No,0.004816402895667426,0.00015084639872277005,3.469387755102041e-05,0.10714285714285714,0.0004142867006826207,0.002932551319648094
790,730041,Male,English,Yes,Medium,long,Yes,0.007372104359932989,0.0018841780968582274,0.0009575510204081633,0.3214285714285714,0.0004047628684830202,0.02346041055718475
791,1080487,Male,English,Yes,Medium,medium,Yes,0.007372104359932989,0.0018841780968582274,0.0007767346938775511,0.17857142857142855,0.0004047628684830202,0.02346041055718475
792,71402341,Male,Hindi,Yes,Medium,medium,No,0.012155853254583914,0.0032005261579763403,0.0489795918367347,0.0,7.142874149700357e-06,0.0
793,30809,Male,Malayalam,Yes,Medium,long,No,0.0017299018965159386,2.7684078938257584e-05,9.900000000000001e-05,0.0,0.0017928614115747894,0.0
794,3353627,Male,Tamil,Yes,Medium,long,No,0.012712865112180255,0.007869773292095353,0.0037142857142857142,0.0,0.0006166681349241308,0.011730205278592375
795,15288112,Male,Hindi,Yes,Medium,long,No,0.09043240194856378,0.06653872240514236,0.02653061224489796,0.0,0.0019642903911675984,0.0
796,4003858,Org,English,Yes,High,long,No,0.011762668413927674,0.015459544357443962,0.0004489795918367347,0.0,0.0026666730158881333,0.0
797,399046,Male,English,Yes,Medium,medium,Yes,0.007372104359932989,0.0018841780968582274,0.0003338367346938776,0.17857142857142855,0.0004047628684830202,0.02346041055718475
798,131753564,Org,English,Yes,Medium,short,No,0.06094353889934574,0.05117310192309622,0.01753061224489796,0.0,0.0013714318367424685,0.002932551319648094
799,215168,Male,Tamil,Yes,Medium,medium,No,0.001199102361630014,0.00046444343413453777,0.00032653061224489796,0.0,0.00029047688208781454,0.002932551319648094
800,124746,Male,Tamil,Yes,Medium,medium,No,0.001199102361630014,0.00046444343413453777,0.0001469387755102041,0.0,0.00029047688208781454,0.002932551319648094
801,28866,Male,English,Yes,Medium,long,No,0.0007403867141977336,9.332355292944922e-05,1.6489795918367347e-05,0.0,0.0003190483786866159,0.0
802,23001596,Female,English,Yes,Medium,long,No,0.013073284549448476,0.002844165234015166,0.01171795918367347,0.03571428571428571,0.0020523858390139025,0.005865102639296188
803,78006,Male,Tamil,No,Medium,long,No,0.002136192898527387,0.0016929497364735334,2.8571428571428574e-05,0.0,0.00022381005669061118,0.0
804,880889,Org,English,Yes,Medium,long,No,0.014416666088357297,0.016788988451811513,0.00019387755102040816,0.0,0.0031928647449160595,0.005865102639296188
805,1244482,Male,English,Yes,Medium,short,No,0.001090976530449548,0.00018768718480706746,0.001142857142857143,0.0,0.00011666694444510583,0.0
806,161909,Male,Tamil,Yes,Medium,long,No,0.0016742007107563045,0.0010431948510599913,0.00013877551020408165,0.03571428571428571,0.0014166700396905706,0.0
807,1260992,Female,English,Yes,Medium,long,No,0.0007207274721649215,0.0001711673981600627,0.0005102040816326531,0.10714285714285714,0.0033309603118102664,0.0
808,95433,Male,Hindi,No,Medium,medium,No,0.015366862786609878,0.006457582910072269,7.346938775510205e-05,0.03571428571428571,0.0024547677494470227,0.005865102639296188
809,5684,Org,English,Yes,Medium,long,No,0.0005339646728532073,0.0002769531366428418,3.673469387755102e-07,0.10714285714285714,0.008569068021590529,0.0
810,40554502,Org,Hindi,Yes,Medium,short,No,0.014580493105297397,0.017539131975398057,0.00022448979591836734,0.03571428571428571,0.07380731858885378,0.0
811,94974,Org,English,Yes,Medium,short,No,0.006421907661680408,0.07247477146598703,8.775510204081632e-05,0.0,0.019190521882194958,0.0
812,602667,Male,Malayalam,Yes,Medium,long,No,0.00045205116438315723,7.205468989101519e-05,0.001,0.10714285714285714,0.0023309579308522167,0.002932551319648094
813,9740622,Org,Malayalam,Yes,Medium,short,No,0.0014284601853461543,0.0007012529765603952,0.007959183673469388,0.0,9.761928004590488e-05,0.0
814,31519,Male,Tamil,Yes,High,medium,No,0.0014317367256849564,0.000571642363024169,4.0816326530612245e-05,0.0,0.0010738120805049536,0.005865102639296188
815,3644897,Org,English,Yes,Medium,medium,Yes,0.022509720725198246,0.04527124512738341,0.0010408163265306122,0.10714285714285714,0.19523617913375985,0.02346041055718475
816,105490591,Male,English,Yes,Medium,short,No,0.04947564771353873,0.040927223081957655,0.00426530612244898,0.0,0.0052357267517303616,0.020527859237536656
817,112122,Male,Hindi,Yes,Medium,short,Yes,0.0012449739263732421,0.00035853953250544605,0.0007755102040816326,0.07142857142857142,0.0005238107709780262,0.005865102639296188
818,4166563,Male,English,Yes,Medium,long,No,0.0014022478626357384,0.0005114512558190362,0.0030612244897959186,0.0,0.002378577091850219,0.011730205278592375
819,3043609,Male,Hindi,Yes,Medium,long,No,0.007142746536216849,0.001942099526572676,0.0028082040816326532,0.03571428571428571,0.0016761944671296837,0.002932551319648094
820,4105352,Male,English,Yes,High,medium,No,0.03800775652773172,0.026916204931111173,0.0021020408163265306,0.0,0.0034452462982054724,0.0
821,24316,Male,English,No,Medium,long,No,0.00035375495421909714,8.022325562894173e-05,1.1183673469387755e-05,0.03571428571428571,0.0005452393934271272,0.01466275659824047
822,4925529,Male,Hindi,Yes,Medium,long,No,0.00832230105818557,0.004233876125989429,0.006959183673469388,0.0,0.0013928604591915694,0.002932551319648094
823,2600221,Org,Hindi,Yes,High,short,No,0.7372214648280793,0.0,0.0009795918367346938,0.03571428571428571,0.04163819437665328,0.04398826979472141
824,263087,Male,Hindi,No,Medium,long,No,0.010615879295346973,0.008614391220639776,0.0004285714285714286,0.0,0.002959530856025848,0.0
825,137751,Male,English,Yes,Medium,short,No,0.006880623309112688,0.010660102896148774,4.0816326530612245e-05,0.03571428571428571,0.0080047809637642,0.0
826,11822265,Female,English,Yes,Medium,long,Yes,0.004685341282115346,0.00568399560575378,0.004326530612244898,0.10714285714285714,0.0061881099716904085,0.0
827,1604683,Org,English,Yes,Medium,long,No,0.00026561601910532327,0.00018914094661129295,9.081632653061225e-06,0.10714285714285714,0.0012166695634989607,0.002932551319648094
828,1021985,Org,English,Yes,Medium,short,Yes,0.00046515732573836527,0.00010918417320334795,0.0001510204081632653,0.0,0.0001500003571437075,0.0
829,609550,Male,English,Yes,Medium,long,No,6.0832247930198e-05,2.0958440120695665e-05,0.00028571428571428574,0.0,0.00015476227324350773,0.0
830,21735,Male,Hindi,Yes,Medium,medium,No,0.04325022106981492,0.003260767287393672,0.0002653061224489796,0.03571428571428571,0.01666432539125093,0.011730205278592375
831,10469139,Male,Hindi,Yes,Medium,medium,No,0.0017626672999039588,0.00903881482988226,2.0408163265306123e-05,0.3571428571428571,0.001502384529486975,0.06158357771260997
832,1199639,Female,Hindi,Yes,High,short,No,0.003276428936430484,0.0027362652951299824,0.0014081632653061226,0.10714285714285714,0.0007238112471696362,0.005865102639296188
833,2638877,Org,Malayalam,Yes,Medium,short,No,0.006880623309112688,0.01243337211600043,0.0005306122448979592,0.0,0.03095007369065165,0.00879765395894428
834,463691,Male,Hindi,Yes,Medium,long,No,0.002211553326319833,0.0016363146940735263,0.00016938775510204083,0.03571428571428571,0.0011190502834530559,0.0
835,108512,Male,Hindi,Yes,Medium,medium,No,0.0017921561629531768,0.0013127161521259614,0.00022448979591836734,0.03571428571428571,0.0006833349603213341,0.002932551319648094
836,97829,Male,Hindi,Yes,Medium,long,No,0.00031836831856003547,7.296461042790049e-05,0.0007551020408163266,0.10714285714285714,0.00013095269274450655,0.00879765395894428
837,506780,Male,Tamil,Yes,Medium,long,No,0.006454673065068427,0.008737838728548003,0.00028571428571428574,0.03571428571428571,0.0033500079762094673,0.01466275659824047
838,36335,Male,Tamil,No,Medium,medium,No,0.0014350132660237583,0.0005657381482082158,3.8775510204081634e-05,0.0,0.0010619072902554529,0.005865102639296188
839,7904356,Male,Hindi,Yes,Medium,long,No,0.020543796521917044,0.005523851800180227,0.006959183673469388,0.03571428571428571,0.002378577091850219,0.020527859237536656
840,4600241,Male,Hindi,Yes,Medium,medium,No,0.007011684922664768,0.0051897428616677855,0.002489795918367347,0.0,0.0021523860771097076,0.005865102639296188
841,93641,Org,English,Yes,Medium,short,No,0.007634227587037149,0.01072601174632349,1.816326530612245e-05,0.03571428571428571,0.005769061354907988,0.011730205278592375
842,788767,Male,Hindi,Yes,Medium,medium,No,0.0062253152413522875,0.005993286732494773,0.00019183673469387756,0.0,0.0005642870578263282,0.002932551319648094
843,62089,Male,Tamil,Yes,Medium,short,No,0.011303952766495394,0.00654744353625631,6.938775510204082e-05,0.03571428571428571,0.005271441122478863,0.011730205278592375
844,246636162,Male,English,No,Low,short,No,0.010189929051302712,0.0034231209339380068,0.2448979591836735,0.0,0.0,0.0
845,4308230,Org,English,Yes,Low,short,No,0.1100916439813758,0.38761147377866684,0.0005510204081632653,0.0,0.0012952411791456646,0.05278592375366569
846,1751708,Org,English,Yes,Low,short,No,0.1100916439813758,0.38761147377866684,7.755102040816327e-05,0.0,0.0012952411791456646,0.05278592375366569
847,33317,Male,Hindi,Yes,Medium,short,No,0.003767909987250785,0.004056855262211368,2.8571428571428574e-05,0.03571428571428571,0.0004785725680299239,0.002932551319648094
848,68406,Male,Hindi,Yes,Medium,medium,No,0.003767909987250785,0.004056855262211368,0.00011836734693877552,0.0,0.0004785725680299239,0.002932551319648094
849,3882610,Male,Hindi,Yes,Medium,long,No,0.003767909987250785,0.004056855262211368,0.004979591836734694,0.0,0.0004785725680299239,0.002932551319648094
850,285858,Male,Hindi,Yes,Medium,short,No,0.003767909987250785,0.004056855262211368,0.0008979591836734694,0.0,0.0004785725680299239,0.002932551319648094
851,413266,Female,Hindi/English,Yes,Medium,medium,No,0.0031191550001679878,0.0010067653152255674,0.00022448979591836734,0.0,5.952395124750297e-05,0.00879765395894428
852,1400445,Female,Hindi/English,Yes,Medium,medium,No,0.0031191550001679878,0.0010067653152255674,0.0009795918367346938,0.0,5.952395124750297e-05,0.00879765395894428
853,953626,Female,Hindi/English,Yes,Medium,long,Yes,0.0031191550001679878,0.0010067653152255674,0.0008979591836734694,0.0,5.952395124750297e-05,0.00879765395894428
854,3969775,Female,Sanskrit,Yes,Medium,short,No,0.0017135191948219287,0.0005795015963229909,0.004408163265306122,0.0,0.0004166676587325208,0.011730205278592375
855,397210,Female,Sanskrit,Yes,Medium,short,No,0.0017135191948219287,0.0005795015963229909,0.0003061224489795919,0.0,0.0004166676587325208,0.011730205278592375
856,1516,Male,Sanskrit,No,High,short,No,2.8722152609938362e-05,1.2884704082418711e-05,1.0204081632653063e-06,0.10714285714285714,0.0006142871768742307,0.002932551319648094
857,746,Male,Sanskrit,No,High,short,No,2.8722152609938362e-05,1.2884704082418711e-05,6.326530612244899e-07,0.10714285714285714,0.0006142871768742307,0.002932551319648094
858,8501,Male,Sanskrit,No,High,short,No,2.8722152609938362e-05,1.2884704082418711e-05,5.530612244897959e-06,0.0,0.0006142871768742307,0.002932551319648094
859,35685,Male,English,Yes,Medium,short,No,0.0009369791345258538,0.00015913809068284222,2.2448979591836737e-05,0.0,0.0003880961621337194,0.002932551319648094
860,190367,Male,English,Yes,Medium,short,No,0.0009369791345258538,0.00015913809068284222,0.00012244897959183673,0.0,0.0003880961621337194,0.002932551319648094
861,2317688,Male,English,Yes,Medium,medium,No,0.0009730210782526758,0.00030358497360201555,0.0004897959183673469,0.0,0.0009095259750618454,0.002932551319648094
862,36148,Male,English,No,Medium,medium,No,0.0009730210782526758,0.00030358497360201555,7.183673469387755e-06,0.0,0.0009095259750618454,0.002932551319648094
863,33214,Male,English,Yes,High,medium,No,0.0007960878999573676,0.00015391005650278034,1.9244897959183675e-05,0.14285714285714285,0.00018571472789220928,0.002932551319648094
864,70815,Male,English,Yes,High,medium,No,0.0007960878999573676,0.00015391005650278034,6.326530612244899e-05,0.03571428571428571,0.00018571472789220928,0.002932551319648094
865,793,Female,English,Yes,Medium,short,No,2.0923986603589596e-05,1.0313201678608371e-05,3.469387755102041e-07,0.03571428571428571,0.00024761963718961235,0.002932551319648094
866,224,Female,English,Yes,Medium,long,No,2.0923986603589596e-05,1.0313201678608371e-05,1.63265306122449e-07,0.10714285714285714,0.00024761963718961235,0.002932551319648094
867,691431,Male,English + Hindi,Yes,Medium,short,Yes,0.002300019915467487,0.0003401365172189607,0.0008571428571428572,0.10714285714285714,6.428586734730322e-05,0.002932551319648094
868,3147765,Male,English + Hindi,Yes,Medium,long,Yes,0.002300019915467487,0.0003401365172189607,0.0022653061224489797,0.10714285714285714,6.428586734730322e-05,0.002932551319648094
869,10316,Male,Hindi,Yes,Medium,short,No,0.0019887485832812968,0.003077825697834703,1.5510204081632655e-05,0.0,0.00025476251133931275,0.002932551319648094
870,75789,Male,Konkani,Yes,Medium,short,No,2.793578292862588e-05,1.0690730973807731e-05,1.7448979591836734e-05,0.0,6.19049092974031e-05,0.002932551319648094
871,1640,Male,Konkani,Yes,Medium,short,No,2.793578292862588e-05,1.0690730973807731e-05,3.2448979591836735e-06,0.0,6.19049092974031e-05,0.002932551319648094
872,491854,Female,Kannada,Yes,Medium,short,Yes,0.00027806687239277086,0.00016305661380922916,0.00028571428571428574,0.0,0.0001119050283453056,0.0
873,268142,Female,Kannada,Yes,Medium,short,Yes,0.00027806687239277086,0.00016305661380922916,0.0001489795918367347,0.10714285714285714,0.0001119050283453056,0.0
874,1378946,Female,Kannada,Yes,Medium,short,Yes,0.00027806687239277086,0.00016305661380922916,0.0007142857142857143,0.07142857142857142,0.0001119050283453056,0.0
875,414,Org,Arabic,Yes,Low,short,No,6.539974516248799e-06,1.441235280432784e-06,9.795918367346939e-07,0.0,0.0005452393934271272,0.002932551319648094
876,1480,Org,Urdu,Yes,Medium,long,No,6.539974516248799e-06,1.441235280432784e-06,1.3877551020408165e-06,0.0,0.0005452393934271272,0.002932551319648094
877,5200,Org,Urdu + Arabic,Yes,Medium,medium,No,0.001946153558876871,0.0018164394514970836,7.755102040816327e-07,0.0,0.011959552284648298,0.002932551319648094
878,6892,Org,Urdu + Arabic,Yes,Medium,medium,No,0.001946153558876871,0.0018164394514970836,4.795918367346939e-06,0.0,0.011959552284648298,0.002932551319648094
879,16554,Org,Nawayathi,Yes,Medium,short,No,0.001946153558876871,0.0018164394514970836,2.3877551020408166e-06,0.07142857142857142,0.011959552284648298,0.002932551319648094
880,32798,Org,Nawayathi,Yes,Medium,short,No,7.688729559032782e-05,7.136861106444827e-05,2.0408163265306123e-08,0.10714285714285714,0.002421434336748421,0.002932551319648094
881,1503,Org,Urdu,Yes,Medium,short,No,7.688729559032782e-05,7.136861106444827e-05,2.0408163265306123e-08,0.10714285714285714,0.002421434336748421,0.002932551319648094
882,429966,Org,English,Yes,Medium,short,No,0.013040519146060456,0.010189808722592822,0.00015510204081632654,0.10714285714285714,0.007173826604349058,0.0
